file,ground_truth,baseline_prediction,finetuned_prediction
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_002381.wav,Hy vọng sang năm Tân Mão những trường hợp như trên sẽ không còn nữa, Hi vọng sang năm tanh mạo những trường hợp như trên sẽ không còn nữa,Hy vọng sang năm tăn máu những trường hợp như trên sẽ không còn nữa
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_003457.wav,các nhân viên hải quan tịch thu món thịt xông khói cô ấy định dùng làm quà, Các nhân viên Hải Quân tịch thu món thịt sóng khói cô ấy bị dùng lầm quá,các nhân viên hải quan tịch thu món thịt sống khói cô ấy bị dùng làm quà
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_012929.wav,tôi không quan tâm, Tôi không quan tâm,tôi không quan tâm
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_005213.wav,N sẽ chỉ mất vài phút nữa N thôi, Sẽ chỉ mất vài phút nữa thôi.,sẽ chỉ mất vài phút nữa thôi
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_003807.wav,Đến chuyện giận dỗi nhau làm lành cũng phải giống phim," Đến chuyện dặn vô nhau, làm lạnh cũng phải giống phim.",Đến chuyện dặn dỗ nhau làm lành cũng phải giống phim
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_003052.wav,hôm nay là một ngày đặc biệt, Hôm nay là 1 ngày nặc biệt.,hôm nay là một ngày đặc biệt
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_000086.wav,đãi ngộ đàm phán đảm nhiệm giận dỗi giẫy giụa giễu cợt," Đãi ngộ, đàm phán, đàm nhiệm, dận dỗi, dãy dụa, rẽu cừt.",đãi ngộ đàm phán đảm nhiệm giận dỗi rẫy giụa dễu cợt
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_008624.wav,khóa cửa không cài được, Khóa cửa không cài được,khóa cửa không cài được
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_005212.wav,đại sứ quán nhật ở đâu phiền anh vẽ cho tôi bản đồ được không, Đài sĩ khoạn nhật ở đâu? Phiên ảnh về cho tôi bàn đô được không?,đại sĩ khoán nhật ở đâu phiên ánh vé cho tôi bán đồ được không
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_008951.wav,Bỏ ra ngoài sân không đá tại sao trọng tài không xử, Bỏ ra ngoài xanh không đá tại sao chọn tài không sự,Bỏ ra ngoại xanh không đá tại sao chậm tài không xử
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_004879.wav,tôi muốn mua một khăn nhà bếp, Tôi muốn mua 1 khăn nhà bếp,tôi muốn mua một khăn nhà bếp
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_002984.wav,Khu vực mà bạn click sẽ làm màu nền cho công cụ tiếp theo mà bạn lựa chọn, khu vực mà bạn có lếch sẽ làm màu nên cho công cụ tiếp theo mà bạn đều cho,Khu vực mà bạn có lấy sẽ là màu nên cho công cụ tiếp theo mà bạn lựa chọn
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_001663.wav,công tác quản lý giáo dục dạy nghề cũng bất cập do kinh phí eo hẹp trình độ học vấn của các đối tượng bán dâm thấp, Công tác quản lý do dục dài nghề cũng bất cập do kinh thủy yêu hệp trình đồ học quấn của các đối tượng bản dâm thấp.,công tác quản lý giáo dục dạy nghề cũng bất cập do kinh thủy eo hệp trình độ học vấn của các đối tượng bán dâm thấp
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_004666.wav,Nam cầm mũ bảo hiểm ném Mỵ quay lưng bỏ đi, Nam cơm mua bao hiểm nèm mì quay lưỡng bò đi,Năm cầm mù bỏ hiểm ném mí quay lưng bỏ đi
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_001274.wav,Hai ngày sau chị Loan cũng theo số phận của chồng," 2006, Chí Loan cũng theo sự phận nguồn trông.",Hai ngày sau chị Loan cũng theo số phận ngụy chồng
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_007269.wav,Rất may tình trạng này sớm chấm dứt không để lại hậu quả gì đáng tiếc, Đặt máy tính trang nay xường tiệm giật không đi lại hầu quả di đăng tiếp.,Đất may tình trạng này xớm chấm dứt không để lại hậu quả gì đáng tiếp
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_010944.wav,Công tác tiếp nhận bệnh nhân xử trí và chuyển tuyến trên kịp thời," Công tác tiếp nhận bệnh nhân, sự trí và chuyển tiến trên kịp",Công tác tiếp nhận bệnh nhân xử trí và chuyển tuyến trên kịp hội
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_003776.wav,Nếu giảm béo mà vẫn ăn nhiều lười vận động thì cũng không có tác dụng, Nếu giảm biếu mà vặn anh nhiều lùi vặn đạo thì cũng không có tác dụng.,Nếu giảm béo mà vẫn ăn nhiều lùi vận động thì cũng không có tác dụng
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_008096.wav,điều kiện và thủ tục để được đi làm việc ở nước ngoài theo hình thức hợp đồng cá nhân, Điều kiến và thủ tục để được đi làm việc ở được ngoài theo hình thức hợp đông cài nhân.,điều kiện và thủ tục để được đi làm việc ở nước ngoài theo hình thức hợp đồng cá nhân
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_003995.wav,tôi có thể lấy hồ sơ về tiền hoàn thuế ở đâu, Tôi có thể lệ hôn sơ về tiên hoang thị ở đâu?,tôi có thể lấy hô sơ về tiền hoàng thuế ở đâu
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_004151.wav,tôi muốn thử món đặc biệt của vùng này, Tôi muốn thử món đặc biệt của vùng này,tôi muốn thử món đặc biệt của vùng này
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_005799.wav,tôi có thể có một cái vé trên tàu tốc hành đến geneva không, Với có thể có một cài vệ điên táo tốc khách định dưới đất bữa không?,tôi có thể có một cái vé trên tàu tốc hành lĩnh giờ đẹp vừa không
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_010840.wav,Hầm không sâu nhưng rộng với nhiều kệ sách và két sắt bên trong," Hạm không sâu nhân rộng, bữa nhiều cài sách và kết sách bên trong.",Hằm không sâu nhưng trộm với nhiều cài sắt và két sắt bên nhau
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_010996.wav,Rồi đàn ông đọc thơ đàn ông ca hát đàn ông gảy đàn cho ai xem," Rồi đàn ông đọc thơ, đàn ông ca hát, đàn ông gãy đàn cho ICN",Rồi đàn ong đọc thơ đàn ông ca hát đàn gãy đàn cho ICN
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_012522.wav,mẫu xe hạng sang của hãng cuối cùng cũng được công bố thông tin đầy đủ tại triển lãm lỗ lãi vẫn phải tính," Mẫu xe hạng sang của hãng cuối cùng cũng được công bố thông tin đầy đủ tại chiến lãm, lỗ lại vẫn phải tính.",mẫu xe hạng sang của hãng cuối cùng cũng được công bố thông tin đầy đủ tại triển lãm lỗ lãi vẫn phải tính
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_006392.wav,không có đâu ông ấy hớt lẻo lắm, Không có đâu ông nghệ hận lèo lắm.,không có đâu ông ấy hớt lẻo lắm
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_011259.wav,Thế hệ tuổi tác khác nhau tư duy cuộc sống cũng khác nhau," Thế hệ tụi tác khác nhau, tư dây cuộc sống cũng khác nhau.",Thế hệ tụi tác khác nhau tư duy cuộc sống cũng khác nhao
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_001704.wav,sàn nhảy này rất được ưa chuộng phải không, Sàn nhải này rất được ửa chung phải không?,Shan nhãi này rất được ưa chuộng phải không
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_008202.wav,Cho em hỏi loa Bose hay loa gì thế ạ, Cho em hỏi loại bố xe hay loại gì thế à?,Choi mỏi lóa pose hay loa gì thế ạ
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_007591.wav,bật chế độ làm mát, bọc chế độ làm mát,bật chế độ làm mát
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_008882.wav,tôi có thể thanh toán cước phí bổ sung ở đâu, Tôi có thể thanh toàn cực phí bầu chung ở đâu?,tôi có thể thanh toán cước phí bộ sung ở đâu
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_013463.wav,VnIndex trồi sụt loanh quanh ngưỡng tham chiếu, Việt Nam index trôi sụt lãnh phánh ngượng thám chiều.,Việt Nam nhìn đẹp trội sụt loanh phanh ngưỡng tham chiếu
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_007090.wav,rất vui được gặp anh, Trước vui được gặp anh,chước vui được gặp ánh
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_000845.wav,tôi có thể sử dụng mặt nạ trang điểm với số lần như thế nào, Tôi có thể sử dụng mặt nạ trang điểm với số lần như thế nào,tôi có thể sử dụng mặt nạ trang điểm với số lần như thế nào
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_010153.wav,Điều đó đủ để mình an tâm làm việc không thể đòi hỏi hơn như thế, Điều đó đủ để mình ăn tấm làm việc không thể đòi hỏi hơn.,Điều đó đủ để mình ăn tâm làm việc không thể đòi hỏi hơn như thế
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_013812.wav,anh mới bắt đầu dùng thuốc chống thèm ăn à, Anh mới bắt đầu dùng thuốc chống thèm anh à,anh mới bắt đầu dùng thuốc chống thèm ăn ạ
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_013840.wav,giờ xoa một ít dầu thơm lên lưng của anh, Rồi xóa 1 ít dầu thơm lên lưng của anh,giờ xóm một ít dầu thơm lên lưng của anh
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_008604.wav,Bắt Arsenal chơi đẹp vào lúc này là điều không tưởng, bắt axen an chơi đẹp vào lúc này là điều không tựa,Bắt axen ăn chạy đẹp vào lúc này là điều không tưởng
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_007642.wav,Giờ mọi thứ đã ổn rồi anh thấy luôn thương tôi lo lắng cho tôi," Giờ mọi thứ đã ổn rồi, anh thấy mô dương tôi, lo lãnh cho tôi.",Dù mọi thứ đã ổn rồi anh thấy mơ vui tôi lo lắng cho tôi
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_009479.wav,Rồi lão Pành túm được Bình em chống cự quyết liệt không để lão xâm hại," Rau lỗ phành tấm được bình, em chống cực quyết liệt, không để lỗ than hòa.",Rồi lỗ phành tính được bình em chống cự quyết liệt không để lỗ Thanh Hoa
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_003127.wav,những cuộc rút lui chiến lược, Những cột rốt lôi chiến lợt.,những cuộc rút lôi chiến lực
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_010717.wav,Ông Đoàn Đình Thiêm đã khẳng định Nhà nước sẽ không bán phần vốn này, you,tôi có thể gửi bộ phim không
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_011253.wav,Rồi lừ lừ nhìn mọi người giục họ cũng hết mình như anh," Rồi lời lời nhìn mọi người, dục họ cũng hết mình như ai",Rồi lừ lừ nhìn mọi người dục họ cũng hết mình như ai
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_010519.wav,Tuần này giá vàng trong nước diễn biến phức tạp, you,tôi có thể gửi bộ phim không
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_012409.wav,xe ô tô của tôi hư rồi vui lòng đến và kiểm tra nó, Xe ô tô của tôi hư rồi. Quy lòng đến và kiểm tra nó.,xe ô tô của tôi gửi rồi vui lòng đến và kiểm tra nó
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_002536.wav,khi vừa gặp anh tâm dịu vung cây gỗ đánh," Khi vừa ảnh tâm dịp hôn cây bộ đàn,",khi vừa gặp ánh răm dịu khuông cây gỗ đành
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_010066.wav,Tuy nhiên dòng điện vẫn chưa tái lập được theo Cơ quan An toàn Hạt nhân Nhật," Tuy nhiên, rong điền vẫn chết tại lập được theo cơ quan an toàn, hạt nhấn nhật.",Tuy nhiên dòng điện vẫn chưa tại lập được theo cơ quan an toàn hạt nhân nhật
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_008617.wav,Index đã bước vào phiên giảm thứ 10 liên tiếp, Yến đất đã bước vào phiên dạng thứ 10 lên tiếp.,Index Ấn đã bước vào phiên giảm thứ mười liên tiết
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_012230.wav,dù chỉ có tính thẩm mỹ song giải pháp sửa chữa hoặc đổi mã hàng lạ lẫm vẫn tạo được sự hứng khởi ở những trẻ nhỏ," Dù chỉ có tính tẩm mỹ, song giải pháp sửa chữa hoặc đổi mã hàng lạ lắm vẫn tạo được sự hứng khỏi ở những trẻ nhỏ.",dù chỉ có tính thẩm mỹ song giải pháp sửa chữa hoặc đổi mã hàng lạ lẫm vẫn tạo được sự hứng khởi ở những trẻ nhỏ
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_000413.wav,bản báo cáo cũng chỉ rõ ở việt nam hiện nay những hủ tục hay những suy nghĩ cũ tồn tại ở nhiều vùng dân tộc thiểu số thậm chí cả ở các tỉnh thành lớn đã khiến cho sự bất bình đẳng giới cũng như tỷ lệ tử vong ở phụ nữ và trẻ nhỏ vẫn rất cao," Bản báo cáo cũng chỉ rõ ở Việt Nam hiện nay, những hồ tục hay những suy nghĩ cứu tồn tại ở nhiều vùng dân tộc tiểu số, thậm chí cả ở các tỉnh thành lớn đã khiến cho sự bất bình lặng giới cũng như tỷ lệ thử vong ở phụ lữ và trẻ nhỏ vẫn rất cao.",bản báo cáo cũng chỉ rõ ở việt nam hiện nay những hồ tục hay những suy nghĩ cũ tồn tại ở nhiều vùng dân tộc thiểu số thậm chí cả ở các tỉnh thành lớn đã khiến cho sự bất bình làng giới cũng như tỷ lệ thử vong ở phụ nữ và trẻ nhỏ vẫn rất cao
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_003317.wav,N rn tôi muốn đặt vé có giường đi Portland, Tôi muốn đặt vé cỏ dừng đi botline,tôi muốn đặt vé có dường đi bootland
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_001149.wav,nó mất sáu mươi bốn xu, Ngon mắt 64 xu,nố mất sáu mươi bốn su
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_008779.wav,Bởi nghệ thuật là những cái mới cái sáng tạo," Bởi nghệ thuật là những cái mới, cái sáng tạo.",Bởi nghệ thuật là những cái mới cái sáng tạo
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_001332.wav,Vậy còn điều kiện thu nhập làm sao để có con số chính xác thưa ông, Vậy con điều kiện thu nhập 56 đây có con trộn chính xác thư hậu?,vậy còn điều kiện thu nhập làm sao để có con số chính xác thưa học
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_010058.wav,diêm của ông ra sao, Diệm của ông Ra Sao,yem của ông ra sao
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_006921.wav,tôi muốn một phòng có một giường đôi, Tôi muốn một phòng có môi giường đối,tôi muốn một phòng có mô giường đối
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_006117.wav,Mà khi ấy tôi còn trẻ không biết sống sao cho vừa lòng mọi người," Mà khi giấy tôi còn trẻ, không biết sống sao cho vừa là mọi người.",Mà khi ấy tôi còn trả không biết sống sao cho vừa là mọi người
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_012270.wav,anh còn vé cho hôm nay không, Anh còn vệ cho hôm nay không?,anh còn vé cho hôm nay không
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_014086.wav,tất cả các chuyến đi và đến sân bay quốc tế Glasgow đều đã bị hủy sau vụ tấn công, Tất cả các chuyến đi và đến sân bay quốc tế Glasgow đều bị hủy sau vụ tấn công.,tất cả các chuyến đi và đến sân bay quốc tế Glasgow đều bị hủy sau vụ tấn công
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_007958.wav,Hoàng Nam đặt túi nylon đường sữa và mấy hộp bánh lên bàn," Hoàng Nam đặt tụi Ní Long, Đường, Sựa và Mạy Hột bận lên ba.",Hoàng Nam đặt túi ni lông đường sửa và máy hộp bẫn lên bà
